player_id,estimate,se,n,games,information
455117,0.22629273923454934,0.29860352686534974,239,60,42.44385536171736
456781,0.03975020081944049,0.08086862391146903,343,66,80.81692993520015
457705,-0.04679526363405782,0.06651894700641196,978,133,226.78129207778377
457759,0.10819236641090121,0.10409155925260875,369,76,100.421558238263
467793,-0.019631258709648106,0.08770522208247285,842,122,187.12449279943985
493329,-0.03628350869295986,0.23052001445239698,69,16,14.871732562713971
500743,-0.07113916865944592,0.07549746507943919,488,108,105.04163800498772
502054,-0.038049396969264765,0.09358766045684667,715,115,160.08354996716042
502671,0.03604653102275969,0.05948849287256021,988,137,236.1072114026289
514888,0.15839552348586572,0.052966172616035825,1070,153,259.96704822242765
516782,0.0878695089054329,0.07314342719191949,605,95,145.59891049652768
518595,0.005831217237414804,0.10109383907992892,459,67,97.60768484557359
518692,-0.013457465594659226,0.050353930501295316,1211,146,268.12470100596056
518792,0.35571306108377504,0.14727328673101142,157,30,33.66508200741174
518934,0.03833794266991401,0.09062284933892281,213,41,55.5125100533443
519317,0.02541679474192858,0.09133581246458923,495,76,118.96234776557046
521692,0.028876653144975103,0.05841490465827756,1277,154,264.3482085905689
527038,0.03968854477612098,0.06084214517880841,862,124,196.74010584148277
542303,0.06412973861728025,0.06461781117439547,1011,143,234.65662100478826
542932,0.2510549212908676,0.10869205458894211,179,42,35.01169587010877
543309,0.12442968837341449,0.0782115183002402,568,92,137.39652116775974
543510,0.035078466977414284,0.14353696404223548,241,38,49.310983501139795
543592,0.21591702685599928,0.18238649686576217,70,14,12.442326546084834
543760,-0.020113625486247014,0.07866824757593956,966,127,232.49921194023472
543807,0.0750257387223946,0.06321214887033837,1025,136,260.1073830803871
543877,0.11894076851700155,0.10801407691524868,349,62,69.97628249190845
545121,0.07386957837690962,0.1429321831858049,209,36,41.76048080126253
545341,-0.06843361240931999,0.14921196634006118,513,109,120.8449417056093
545361,-0.0063708496470508864,0.07208816622517468,952,130,210.5677870407227
547180,0.02726476343562869,0.0490770469667577,1147,132,306.0254539769398
553869,0.20676417664433303,0.1026231298807957,531,96,116.50980955157831
553993,0.0590434138279613,0.06161124655602529,1281,157,302.75346603508865
570482,-0.013755969200936798,0.10795370640579295,390,55,88.39513436802255
571448,0.01506212610378178,0.08124697747714686,771,106,182.84483362147253
571657,-0.2188227812424273,0.09784937173835817,525,96,117.63690440769398
571771,0.025657456205636642,0.0737792924550963,517,84,135.79218979331003
571912,0.07814873854691314,0.24060871811562096,91,19,17.880139005138805
571970,-0.02921041813789061,0.06748481151099076,672,99,167.28525229852414
572191,-0.05768276398009549,0.08759483485596636,608,109,144.94741467165812
572233,-0.005329175878969246,0.057309950998149506,1285,153,292.363164787547
573262,-0.01054316192139352,0.05654993032307593,936,143,203.65760021695337
575929,-0.04354584886939117,0.05545947868412952,1028,135,244.1736174199846
578428,0.1038747262244389,0.11499775345324445,594,106,150.1617363638265
592178,0.12004904565744627,0.23402024059133267,81,11,18.99061845934506
592192,0.15253016876086253,0.13880104016055897,228,46,44.14256007551023
592206,0.12976823285079622,0.05301344827435192,1242,146,306.83825480498854
592450,0.032559266932912584,0.04825436140346301,1126,152,295.41205763070104
592518,0.023465407016662283,0.04745201457475396,1311,159,317.3107095307088
592626,-0.09362087896337652,0.07886196709050886,532,95,129.83574913992467
592663,0.0283438604138045,0.05565319165473225,1036,133,223.8282876600219
592669,0.10117830913590473,0.12979784441185344,168,32,41.94495722049912
592885,0.0430015509792426,0.05149841296374614,1170,149,277.86860428153204
593428,0.06485803427679045,0.07615165133208135,825,136,196.2063232714694
