player_id,estimate,se,n,games,information
455117,0.6109818047662035,0.4014062254083713,77,44,18.339613087180126
456781,0.18523669195688605,0.10241386593404812,124,57,32.848043227257065
457705,-0.03206512716940294,0.11860692088474202,306,121,78.00136811606257
457759,0.08937990627893261,0.22835442608762868,122,64,32.854226135096134
467793,0.009635289627304713,0.12424446574549879,300,111,84.98347563672598
500743,-0.08672461633251047,0.137216799145415,190,93,52.59922831630979
502054,0.06633484547959145,0.09611357841413905,260,107,68.50012838163747
502671,0.05011097690214394,0.06812254717690715,355,130,110.18496986536985
514888,0.1352494302013963,0.07202609508319896,451,150,126.91710825275584
516782,0.11838252427526315,0.09108605097533666,209,87,66.76492242381934
518595,0.05034352134989043,0.14338265625334973,185,60,39.87866024478578
518692,-0.04383075739039775,0.0898598012413372,453,144,116.05793834774607
518792,0.2198277902271012,0.1863677833685593,56,26,16.404620529980132
518934,-0.08078911202363817,0.1190974969550229,88,38,27.893773332339848
519317,0.10817038685177892,0.13554107557472297,141,64,43.71598560441803
521692,0.042036297280534214,0.08340928334711596,477,150,116.53817649160911
527038,-0.04063367253738345,0.08661535985436453,301,119,90.1077137698978
542303,0.11967485797912257,0.08885935990104507,311,133,90.11332130983881
542932,0.28801332426563486,0.1861422179117414,75,39,17.22997334752896
543309,0.07031723766723542,0.12387578764064798,188,79,57.995014753819405
543510,0.19255428737531546,0.24222559625575082,92,34,21.940269750440425
543760,0.10710523955914593,0.10591677619636516,348,122,99.59032228433023
543807,0.04035126989397314,0.10118959381280304,371,132,107.77154782083785
543877,0.030918305003262623,0.11479555417640379,125,53,30.061437630725244
545121,0.11777080719162836,0.19148091779215684,76,33,20.961437214358526
545341,0.04010417192781553,0.12118003320569999,186,92,42.82136304951882
545361,-0.028915183345852236,0.11802051096650139,245,111,85.03150081968252
547180,-0.08968344386003534,0.065620069981835,435,131,132.63539668103502
553869,0.1908542841260571,0.10257376953732467,198,78,45.392008970704914
553993,0.04072380657542218,0.1177724986967922,459,153,127.21605347293468
570482,0.05649624932197054,0.15445824623274307,156,54,34.26129471978875
571448,0.05949450494926224,0.10082447107472427,271,96,89.02030686535404
571657,-0.14846176726391971,0.14068972032448984,189,85,50.09673922296727
571771,0.12299807532183588,0.08581451161855204,215,77,71.47314349033536
571970,0.005677990946066866,0.10167934936317206,219,90,77.51832338915148
572191,-0.04345329312958872,0.11157736245641246,232,100,67.92412891625915
572233,-0.04394554766992732,0.09720968148609482,443,148,148.26198327743032
573262,0.014118893051815283,0.11269849428175321,262,127,70.69156843812712
