stage,specification,x,y,restriction,high_information,negative_control,method,endpoint,estimate,ci90_low,ci90_high,permutation_p_positive,permutation_p_two_sided,permutation_null_mean,permutations,bootstrap_replicates,shared_players,median_n_a,median_n_b,min_n_a,min_n_b,median_games_a,median_games_b,median_information_a,median_information_b,median_se_a,median_se_b,median_shrinkage_a,median_shrinkage_b,score_se_spearman_a,score_se_spearman_b,se_stability_spearman,top_quartile_baseline_n,status,bh_q_positive,bh_q_two_sided,by_q_positive,family_tests
full_year,distortion__log_exposure_pa,log_exposure_pa,distortion,all,False,False,unpooled,spearman,-0.022409348520194022,-0.10482112049903532,0.057700126925909846,0.6844,0.62865,0.0,19999,1000,464,642.5,560.5,43,40,99.0,92.0,26.625646703590945,24.756705660146864,0.1693199911619198,0.16743400441981848,0.16036852707646626,0.2006435158657062,-0.016422735124460342,0.03488721569682656,0.43328392238075897,103,ok,0.8414623955431755,0.8579127625201939,1.0,840
full_year,distortion__log_exposure_pa,log_exposure_pa,distortion,all,False,False,unpooled,kendall,-0.014876740895211139,-0.0727514278130565,0.0400532233045312,0.6821,0.63195,0.0,19999,1000,464,642.5,560.5,43,40,99.0,92.0,26.625646703590945,24.756705660146864,0.1693199911619198,0.16743400441981848,0.16036852707646626,0.2006435158657062,-0.016422735124460342,0.03488721569682656,0.43328392238075897,103,ok,0.8414623955431755,0.8579127625201939,1.0,840
full_year,distortion__log_exposure_pa,log_exposure_pa,distortion,all,False,False,unpooled,quartile_trend,-0.01223255782092585,-0.09659777454827423,0.06900815581137545,0.60355,0.79385,0.0,19999,1000,464,642.5,560.5,43,40,99.0,92.0,26.625646703590945,24.756705660146864,0.1693199911619198,0.16743400441981848,0.16036852707646626,0.2006435158657062,-0.016422735124460342,0.03488721569682656,0.43328392238075897,103,ok,0.7997223974763407,0.9203527815468113,1.0,840
full_year,distortion__log_exposure_pa,log_exposure_pa,distortion,all,False,False,unpooled,decile_trend,-0.021398967486460654,-0.10341137294807214,0.05938122038193774,0.6765,0.6454,0.0,19999,1000,464,642.5,560.5,43,40,99.0,92.0,26.625646703590945,24.756705660146864,0.1693199911619198,0.16743400441981848,0.16036852707646626,0.2006435158657062,-0.016422735124460342,0.03488721569682656,0.43328392238075897,103,ok,0.8414623955431755,0.8646507177033492,1.0,840
full_year,distortion__log_exposure_pa,log_exposure_pa,distortion,all,False,False,unpooled,top_quartile_retention,0.24271844660194175,0.17647058823529413,0.3118328894150143,0.49035,0.89955,0.23706896551724138,19999,1000,464,642.5,560.5,43,40,99.0,92.0,26.625646703590945,24.756705660146864,0.1693199911619198,0.16743400441981848,0.16036852707646626,0.2006435158657062,-0.016422735124460342,0.03488721569682656,0.43328392238075897,103,ok,0.7163373913043478,0.9639239543726235,1.0,840
full_year,distortion__log_exposure_pa,log_exposure_pa,distortion,all,False,False,pooled,spearman,0.01518918308559787,-0.06058338137853921,0.09401223755265525,0.36825,0.73755,0.0,19999,1000,464,642.5,560.5,43,40,99.0,92.0,26.625646703590945,24.756705660146864,0.1693199911619198,0.16743400441981848,0.16036852707646626,0.2006435158657062,0.01688701388872205,0.025824470193663702,0.43328392238075897,121,ok,0.6186600000000001,0.8952919075144509,1.0,840
full_year,distortion__log_exposure_pa,log_exposure_pa,distortion,all,False,False,pooled,kendall,0.00912340805838981,-0.04143525648766578,0.06151842928176153,0.38115,0.7645,0.0,19999,1000,464,642.5,560.5,43,40,99.0,92.0,26.625646703590945,24.756705660146864,0.1693199911619198,0.16743400441981848,0.16036852707646626,0.2006435158657062,0.01688701388872205,0.025824470193663702,0.43328392238075897,121,ok,0.6299179687500001,0.9134850640113797,1.0,840
full_year,distortion__log_exposure_pa,log_exposure_pa,distortion,all,False,False,pooled,quartile_trend,0.008683282195440789,-0.0715951672647449,0.08787196561619727,0.4243,0.8486,0.0,19999,1000,464,642.5,560.5,43,40,99.0,92.0,26.625646703590945,24.756705660146864,0.1693199911619198,0.16743400441981848,0.16036852707646626,0.2006435158657062,0.01688701388872205,0.025824470193663702,0.43328392238075897,121,ok,0.6612467532467533,0.9456111111111111,1.0,840
full_year,distortion__log_exposure_pa,log_exposure_pa,distortion,all,False,False,pooled,decile_trend,0.01843644757885406,-0.05860404621082958,0.09709333113804715,0.3439,0.6883,0.0,19999,1000,464,642.5,560.5,43,40,99.0,92.0,26.625646703590945,24.756705660146864,0.1693199911619198,0.16743400441981848,0.16036852707646626,0.2006435158657062,0.01688701388872205,0.025824470193663702,0.43328392238075897,121,ok,0.5991252566735112,0.8836030534351145,1.0,840
full_year,distortion__log_exposure_pa,log_exposure_pa,distortion,all,False,False,pooled,top_quartile_retention,0.2809917355371901,0.21210837185413456,0.3520724137931034,0.3694,0.72075,0.2650862068965517,19999,1000,464,642.5,560.5,43,40,99.0,92.0,26.625646703590945,24.756705660146864,0.1693199911619198,0.16743400441981848,0.16036852707646626,0.2006435158657062,0.01688701388872205,0.025824470193663702,0.43328392238075897,121,ok,0.6193532934131737,0.8885739130434782,1.0,840
full_year,distortion__log_exposure_type,log_exposure_type,distortion,all,False,False,unpooled,spearman,-0.0277430335088582,-0.10207587777162205,0.05230913609080874,0.72355,0.5568,0.0,19999,1000,465,640.0,560.0,43,40,99.0,92.0,145.17710697865078,134.67291191527073,0.07836797372438088,0.07824698878209951,0.14394322174492702,0.18447695385667257,0.08048439611012714,-0.01502611389860933,0.5067157356528714,102,ok,0.8419696551724138,0.8427243243243243,1.0,840
full_year,distortion__log_exposure_type,log_exposure_type,distortion,all,False,False,unpooled,kendall,-0.016314423433444566,-0.06566250433668126,0.037248685178101246,0.6988,0.6041,0.0,19999,1000,465,640.0,560.0,43,40,99.0,92.0,145.17710697865078,134.67291191527073,0.07836797372438088,0.07824698878209951,0.14394322174492702,0.18447695385667257,0.08048439611012714,-0.01502611389860933,0.5067157356528714,102,ok,0.8414623955431755,0.8514161073825502,1.0,840
full_year,distortion__log_exposure_type,log_exposure_type,distortion,all,False,False,unpooled,quartile_trend,-0.019870181846108004,-0.09652639541031813,0.06215802017310028,0.6652,0.6743,0.0,19999,1000,465,640.0,560.0,43,40,99.0,92.0,145.17710697865078,134.67291191527073,0.07836797372438088,0.07824698878209951,0.14394322174492702,0.18447695385667257,0.08048439611012714,-0.01502611389860933,0.5067157356528714,102,ok,0.8414623955431755,0.8727457627118644,1.0,840
full_year,distortion__log_exposure_type,log_exposure_type,distortion,all,False,False,unpooled,decile_trend,-0.016935395195576002,-0.08984696732284567,0.06453528345824207,0.6393,0.7218,0.0,19999,1000,465,640.0,560.0,43,40,99.0,92.0,145.17710697865078,134.67291191527073,0.07836797372438088,0.07824698878209951,0.14394322174492702,0.18447695385667257,0.08048439611012714,-0.01502611389860933,0.5067157356528714,102,ok,0.8333343605546997,0.8885739130434782,1.0,840
full_year,distortion__log_exposure_type,log_exposure_type,distortion,all,False,False,unpooled,top_quartile_retention,0.23529411764705882,0.16666666666666666,0.30558390022675735,0.4014,0.78545,0.221505376344086,19999,1000,465,640.0,560.0,43,40,99.0,92.0,145.17710697865078,134.67291191527073,0.07836797372438088,0.07824698878209951,0.14394322174492702,0.18447695385667257,0.08048439611012714,-0.01502611389860933,0.5067157356528714,102,ok,0.6434656488549618,0.9203527815468113,1.0,840
full_year,distortion__log_exposure_type,log_exposure_type,distortion,all,False,False,pooled,spearman,-0.011402512090209914,-0.08933267723551255,0.07008772763204177,0.59445,0.80635,0.0,19999,1000,465,640.0,560.0,43,40,99.0,92.0,145.17710697865078,134.67291191527073,0.07836797372438088,0.07824698878209951,0.14394322174492702,0.18447695385667257,0.06931342407157215,0.0006830431523819981,0.5067157356528714,121,ok,0.7989408,0.9203527815468113,1.0,840
full_year,distortion__log_exposure_type,log_exposure_type,distortion,all,False,False,pooled,kendall,-0.006933629959213941,-0.059361311509037916,0.04816047978218511,0.58525,0.8235,0.0,19999,1000,465,640.0,560.0,43,40,99.0,92.0,145.17710697865078,134.67291191527073,0.07836797372438088,0.07824698878209951,0.14394322174492702,0.18447695385667257,0.06931342407157215,0.0006830431523819981,0.5067157356528714,121,ok,0.7920578778135049,0.9301532258064517,1.0,840
full_year,distortion__log_exposure_type,log_exposure_type,distortion,all,False,False,pooled,quartile_trend,-0.004388882796122053,-0.08268574692776579,0.07511526652649567,0.5345,0.92515,0.0,19999,1000,465,640.0,560.0,43,40,99.0,92.0,145.17710697865078,134.67291191527073,0.07836797372438088,0.07824698878209951,0.14394322174492702,0.18447695385667257,0.06931342407157215,0.0006830431523819981,0.5067157356528714,121,ok,0.7558585858585858,0.9746315789473684,1.0,840
full_year,distortion__log_exposure_type,log_exposure_type,distortion,all,False,False,pooled,decile_trend,-0.013335501797964125,-0.09225519441821162,0.0687722774948411,0.6108,0.7748,0.0,19999,1000,465,640.0,560.0,43,40,99.0,92.0,145.17710697865078,134.67291191527073,0.07836797372438088,0.07824698878209951,0.14394322174492702,0.18447695385667257,0.06931342407157215,0.0006830431523819981,0.5067157356528714,121,ok,0.8079874015748032,0.9192542372881356,1.0,840
full_year,distortion__log_exposure_type,log_exposure_type,distortion,all,False,False,pooled,top_quartile_retention,0.2892561983471074,0.22212806026365348,0.36037512922758824,0.12995,0.21785,0.24731182795698925,19999,1000,465,640.0,560.0,43,40,99.0,92.0,145.17710697865078,134.67291191527073,0.07836797372438088,0.07824698878209951,0.14394322174492702,0.18447695385667257,0.06931342407157215,0.0006830431523819981,0.5067157356528714,121,ok,0.35907236842105267,0.5980582524271845,1.0,840
full_year,distortion__log_kernel_exposure,log_kernel_exposure,distortion,all,False,False,unpooled,spearman,-0.03383552063093471,-0.11437773862213761,0.04787983562047434,0.77435,0.45745,0.0,19999,1000,465,640.0,560.0,43,40,99.0,92.0,46.13504005511925,44.544642502712165,0.1297018626983356,0.13212798842291923,0.17131307747998095,0.15789159702035166,0.018516639852578214,-0.001217852931488015,0.4753072082953401,105,ok,0.8571541501976284,0.8055723270440253,1.0,840
full_year,distortion__log_kernel_exposure,log_kernel_exposure,distortion,all,False,False,unpooled,kendall,-0.023489061920652574,-0.07918283909425823,0.0316486945364157,0.78325,0.441,0.0,19999,1000,465,640.0,560.0,43,40,99.0,92.0,46.13504005511925,44.544642502712165,0.1297018626983356,0.13212798842291923,0.17131307747998095,0.15789159702035166,0.018516639852578214,-0.001217852931488015,0.4753072082953401,105,ok,0.8605428937259924,0.7966451612903226,1.0,840
full_year,distortion__log_kernel_exposure,log_kernel_exposure,distortion,all,False,False,unpooled,quartile_trend,-0.026196946107772574,-0.10891253390592932,0.05287919459970967,0.71925,0.56815,0.0,19999,1000,465,640.0,560.0,43,40,99.0,92.0,46.13504005511925,44.544642502712165,0.1297018626983356,0.13212798842291923,0.17131307747998095,0.15789159702035166,0.018516639852578214,-0.001217852931488015,0.4753072082953401,105,ok,0.8414623955431755,0.8476838365896981,1.0,840
full_year,distortion__log_kernel_exposure,log_kernel_exposure,distortion,all,False,False,unpooled,decile_trend,-0.026389965806374937,-0.10792717787091778,0.053545749401595046,0.7219,0.56355,0.0,19999,1000,465,640.0,560.0,43,40,99.0,92.0,46.13504005511925,44.544642502712165,0.1297018626983356,0.13212798842291923,0.17131307747998095,0.15789159702035166,0.018516639852578214,-0.001217852931488015,0.4753072082953401,105,ok,0.8419696551724138,0.8447914438502675,1.0,840
full_year,distortion__log_kernel_exposure,log_kernel_exposure,distortion,all,False,False,unpooled,top_quartile_retention,0.21904761904761905,0.1509433962264151,0.2844076241695666,0.64105,0.89925,0.22795698924731184,19999,1000,465,640.0,560.0,43,40,99.0,92.0,46.13504005511925,44.544642502712165,0.1297018626983356,0.13212798842291923,0.17131307747998095,0.15789159702035166,0.018516639852578214,-0.001217852931488015,0.4753072082953401,105,ok,0.8333343605546997,0.9639239543726235,1.0,840
full_year,distortion__log_kernel_exposure,log_kernel_exposure,distortion,all,False,False,pooled,spearman,-0.03523490573694186,-0.11244872552537213,0.046927016716977334,0.7724,0.4482,0.0,19999,1000,465,640.0,560.0,43,40,99.0,92.0,46.13504005511925,44.544642502712165,0.1297018626983356,0.13212798842291923,0.17131307747998095,0.15789159702035166,0.0006754047176882279,-0.019160177975528367,0.4753072082953401,123,ok,0.8570885072655219,0.8034626865671642,1.0,840
full_year,distortion__log_kernel_exposure,log_kernel_exposure,distortion,all,False,False,pooled,kendall,-0.024601408972932885,-0.07701253611445422,0.030435775905620167,0.7821,0.4295,0.0,19999,1000,465,640.0,560.0,43,40,99.0,92.0,46.13504005511925,44.544642502712165,0.1297018626983356,0.13212798842291923,0.17131307747998095,0.15789159702035166,0.0006754047176882279,-0.019160177975528367,0.4753072082953401,123,ok,0.8605428937259924,0.7909695652173913,1.0,840
full_year,distortion__log_kernel_exposure,log_kernel_exposure,distortion,all,False,False,pooled,quartile_trend,-0.04479192318165882,-0.12360061682915902,0.0353248899087974,0.83065,0.33595,0.0,19999,1000,465,640.0,560.0,43,40,99.0,92.0,46.13504005511925,44.544642502712165,0.1297018626983356,0.13212798842291923,0.17131307747998095,0.15789159702035166,0.0006754047176882279,-0.019160177975528367,0.4753072082953401,123,ok,0.8787732997481108,0.711778337531486,1.0,840
full_year,distortion__log_kernel_exposure,log_kernel_exposure,distortion,all,False,False,pooled,decile_trend,-0.04313911401685975,-0.1200237115681725,0.04135103868622393,0.8207,0.35285,0.0,19999,1000,465,640.0,560.0,43,40,99.0,92.0,46.13504005511925,44.544642502712165,0.1297018626983356,0.13212798842291923,0.17131307747998095,0.15789159702035166,0.0006754047176882279,-0.019160177975528367,0.4753072082953401,123,ok,0.8715398230088496,0.7222572815533981,1.0,840
full_year,distortion__log_kernel_exposure,log_kernel_exposure,distortion,all,False,False,pooled,top_quartile_retention,0.21138211382113822,0.15151515151515152,0.2756041270703231,0.91895,0.22685,0.2537634408602151,19999,1000,465,640.0,560.0,43,40,99.0,92.0,46.13504005511925,44.544642502712165,0.1297018626983356,0.13212798842291923,0.17131307747998095,0.15789159702035166,0.0006754047176882279,-0.019160177975528367,0.4753072082953401,123,ok,0.940216808769793,0.6082666666666666,1.0,840
full_year,distortion__log_exposure_sequence,log_exposure_sequence,distortion,all,False,False,unpooled,spearman,0.027750075190841515,-0.04933916641129566,0.10301003200139026,0.27315,0.5455,0.0,19999,1000,465,640.0,560.0,43,40,99.0,92.0,75.36734592763811,62.265152649880775,0.10257778183426539,0.10711941504711231,0.15955859083149612,0.0919804466919956,-0.017911293903096908,-0.05306181880678103,0.489255228747249,110,ok,0.5226560364464693,0.8406823104693141,1.0,840
full_year,distortion__log_exposure_sequence,log_exposure_sequence,distortion,all,False,False,unpooled,kendall,0.019466073414905447,-0.03249678748094718,0.07002114203674686,0.2634,0.52665,0.0,19999,1000,465,640.0,560.0,43,40,99.0,92.0,75.36734592763811,62.265152649880775,0.10257778183426539,0.10711941504711231,0.15955859083149612,0.0919804466919956,-0.017911293903096908,-0.05306181880678103,0.489255228747249,110,ok,0.5154988399071926,0.8299924953095684,1.0,840
full_year,distortion__log_exposure_sequence,log_exposure_sequence,distortion,all,False,False,unpooled,quartile_trend,0.039888575949889316,-0.03918541960668645,0.114440103428473,0.195,0.3882,0.0,19999,1000,465,640.0,560.0,43,40,99.0,92.0,75.36734592763811,62.265152649880775,0.10257778183426539,0.10711941504711231,0.15955859083149612,0.0919804466919956,-0.017911293903096908,-0.05306181880678103,0.489255228747249,110,ok,0.43914209115281505,0.76393006993007,1.0,840
full_year,distortion__log_exposure_sequence,log_exposure_sequence,distortion,all,False,False,unpooled,decile_trend,0.026462360225959863,-0.04978962072032402,0.10213387946324354,0.28215,0.5638,0.0,19999,1000,465,640.0,560.0,43,40,99.0,92.0,75.36734592763811,62.265152649880775,0.10257778183426539,0.10711941504711231,0.15955859083149612,0.0919804466919956,-0.017911293903096908,-0.05306181880678103,0.489255228747249,110,ok,0.5325977528089888,0.8447914438502675,1.0,840
full_year,distortion__log_exposure_sequence,log_exposure_sequence,distortion,all,False,False,unpooled,top_quartile_retention,0.2909090909090909,0.2222222222222222,0.3621027721433401,0.1642,0.30915,0.25161290322580643,19999,1000,465,640.0,560.0,43,40,99.0,92.0,75.36734592763811,62.265152649880775,0.10257778183426539,0.10711941504711231,0.15955859083149612,0.0919804466919956,-0.017911293903096908,-0.05306181880678103,0.489255228747249,110,ok,0.4032982456140351,0.6943475935828877,1.0,840
full_year,distortion__log_exposure_sequence,log_exposure_sequence,distortion,all,False,False,pooled,spearman,0.028670267870356668,-0.04463966149245811,0.107204826713761,0.26985,0.5394,0.0,19999,1000,465,640.0,560.0,43,40,99.0,92.0,75.36734592763811,62.265152649880775,0.10257778183426539,0.10711941504711231,0.15955859083149612,0.0919804466919956,-0.002712241068998936,-0.04662882458812129,0.489255228747249,122,ok,0.5226560364464693,0.8406233766233766,1.0,840
full_year,distortion__log_exposure_sequence,log_exposure_sequence,distortion,all,False,False,pooled,kendall,0.0196514645902855,-0.029580490924231418,0.07298937120337042,0.26345,0.52635,0.0,19999,1000,465,640.0,560.0,43,40,99.0,92.0,75.36734592763811,62.265152649880775,0.10257778183426539,0.10711941504711231,0.15955859083149612,0.0919804466919956,-0.002712241068998936,-0.04662882458812129,0.489255228747249,122,ok,0.5154988399071926,0.8299924953095684,1.0,840
full_year,distortion__log_exposure_sequence,log_exposure_sequence,distortion,all,False,False,pooled,quartile_trend,0.03006254712560686,-0.0462709566250986,0.11138025262293078,0.25785,0.51815,0.0,19999,1000,465,640.0,560.0,43,40,99.0,92.0,75.36734592763811,62.265152649880775,0.10257778183426539,0.10711941504711231,0.15955859083149612,0.0919804466919956,-0.002712241068998936,-0.04662882458812129,0.489255228747249,122,ok,0.5129361702127659,0.8258937381404174,1.0,840
full_year,distortion__log_exposure_sequence,log_exposure_sequence,distortion,all,False,False,pooled,decile_trend,0.03159854951913701,-0.042128062628025605,0.10791096154466967,0.24625,0.4946,0.0,19999,1000,465,640.0,560.0,43,40,99.0,92.0,75.36734592763811,62.265152649880775,0.10257778183426539,0.10711941504711231,0.15955859083149612,0.0919804466919956,-0.002712241068998936,-0.04662882458812129,0.489255228747249,122,ok,0.5045121951219512,0.8206768060836502,1.0,840
full_year,distortion__log_exposure_sequence,log_exposure_sequence,distortion,all,False,False,pooled,top_quartile_retention,0.2540983606557377,0.1959312573443008,0.32432432432432434,0.7679,0.55445,0.2752688172043011,19999,1000,465,640.0,560.0,43,40,99.0,92.0,75.36734592763811,62.265152649880775,0.10257778183426539,0.10711941504711231,0.15955859083149612,0.0919804466919956,-0.002712241068998936,-0.04662882458812129,0.489255228747249,122,ok,0.8547973509933774,0.8406823104693141,1.0,840
full_year,distortion__log_kernel_h0.5_m5,log_kernel_h0.5_m5,distortion,all,False,False,unpooled,spearman,-0.03424373161656248,-0.11302341837624923,0.04650048122200233,0.7656,0.46385,0.0,19999,1000,463,645.0,561.0,43,42,99.0,92.0,20.591053339519448,19.04986296707083,0.18996398973739775,0.19483276149139145,0.18720039358601803,0.135233876066528,-0.01283394865356584,-0.003990916732035373,0.4591142919045652,110,ok,0.8547973509933774,0.8058641975308641,1.0,840
full_year,distortion__log_kernel_h0.5_m5,log_kernel_h0.5_m5,distortion,all,False,False,unpooled,kendall,-0.023645900535749345,-0.07696279137183965,0.030561143289630173,0.7745,0.4486,0.0,19999,1000,463,645.0,561.0,43,42,99.0,92.0,20.591053339519448,19.04986296707083,0.18996398973739775,0.19483276149139145,0.18720039358601803,0.135233876066528,-0.01283394865356584,-0.003990916732035373,0.4591142919045652,110,ok,0.8571541501976284,0.8034626865671642,1.0,840
full_year,distortion__log_kernel_h0.5_m5,log_kernel_h0.5_m5,distortion,all,False,False,unpooled,quartile_trend,-0.040025312601018874,-0.11897730000240225,0.03778127113854263,0.80265,0.39015,0.0,19999,1000,463,645.0,561.0,43,42,99.0,92.0,20.591053339519448,19.04986296707083,0.18996398973739775,0.19483276149139145,0.18720039358601803,0.135233876066528,-0.01283394865356584,-0.003990916732035373,0.4591142919045652,110,ok,0.8621815856777494,0.76393006993007,1.0,840
full_year,distortion__log_kernel_h0.5_m5,log_kernel_h0.5_m5,distortion,all,False,False,unpooled,decile_trend,-0.030051068484746882,-0.11070210042608702,0.04975824221238182,0.73825,0.5203,0.0,19999,1000,463,645.0,561.0,43,42,99.0,92.0,20.591053339519448,19.04986296707083,0.18996398973739775,0.19483276149139145,0.18720039358601803,0.135233876066528,-0.01283394865356584,-0.003990916732035373,0.4591142919045652,110,ok,0.8478643147896879,0.8275349716446125,1.0,840
full_year,distortion__log_kernel_h0.5_m5,log_kernel_h0.5_m5,distortion,all,False,False,unpooled,top_quartile_retention,0.20909090909090908,0.14423076923076922,0.2761904761904762,0.7915,0.525,0.23326133909287258,19999,1000,463,645.0,561.0,43,42,99.0,92.0,20.591053339519448,19.04986296707083,0.18996398973739775,0.19483276149139145,0.18720039358601803,0.135233876066528,-0.01283394865356584,-0.003990916732035373,0.4591142919045652,110,ok,0.8605428937259924,0.8299924953095684,1.0,840
full_year,distortion__log_kernel_h0.5_m5,log_kernel_h0.5_m5,distortion,all,False,False,pooled,spearman,-0.019718095637884125,-0.10380241836305924,0.05698445723278501,0.66585,0.67095,0.0,19999,1000,463,645.0,561.0,43,42,99.0,92.0,20.591053339519448,19.04986296707083,0.18996398973739775,0.19483276149139145,0.18720039358601803,0.135233876066528,0.0025914541256762146,-0.020877805816734835,0.4591142919045652,122,ok,0.8414623955431755,0.8710942812982999,1.0,840
full_year,distortion__log_kernel_h0.5_m5,log_kernel_h0.5_m5,distortion,all,False,False,pooled,kendall,-0.0134732078576571,-0.06996329963756798,0.03847291257380282,0.67,0.6638,0.0,19999,1000,463,645.0,561.0,43,42,99.0,92.0,20.591053339519448,19.04986296707083,0.18996398973739775,0.19483276149139145,0.18720039358601803,0.135233876066528,0.0025914541256762146,-0.020877805816734835,0.4591142919045652,122,ok,0.8414623955431755,0.8688055987558321,1.0,840
full_year,distortion__log_kernel_h0.5_m5,log_kernel_h0.5_m5,distortion,all,False,False,pooled,quartile_trend,-0.024927985486540863,-0.10848043715442142,0.05294896502349175,0.70585,0.58915,0.0,19999,1000,463,645.0,561.0,43,42,99.0,92.0,20.591053339519448,19.04986296707083,0.18996398973739775,0.19483276149139145,0.18720039358601803,0.135233876066528,0.0025914541256762146,-0.020877805816734835,0.4591142919045652,122,ok,0.8414623955431755,0.8498571428571429,1.0,840
