player_id,estimate_early,se_early,n_early,games_early,information_early,estimate_late,se_late,n_late,games_late,information_late,player_name
663457,0.04242634880514148,0.09133356322213684,532,76,80.76398523169874,-0.06879985354186613,0.12980963881027144,365,56,58.597793864071875,Lars Nootbaar
663538,-0.0058273989915877565,0.10276937453497788,552,80,73.91666595705883,-0.008082124910388316,0.09192644101585198,543,76,72.31098375140004,Nico Hoerner
663584,0.20374139164633276,0.2149251113517323,68,14,6.821296196880985,-0.5682983164696523,0.15738198902219452,63,14,6.132154852723352,Hayden Senger
663586,0.17514232800190785,0.08563022036300566,727,83,109.37511205304617,-0.08903990536565239,0.13190628096211615,163,19,22.34535735058724,Austin Riley
663604,0.06189624409576257,0.22596186885020303,167,37,17.957475385336927,-0.27358118535903814,0.21275233643414945,118,14,18.163837505583736,Brandon Lockridge
663616,0.12824751662723632,0.12210530110557476,564,78,72.14482574280835,0.22753939677075263,0.12268748268972053,391,63,53.75958788125573,Trevor Larnach
663624,0.06844612355700616,0.09134341919326402,437,51,55.94960776580675,0.13548074482890288,0.1570386566629315,323,36,40.37587910761996,Ryan Mountcastle
663647,-0.09046020894132721,0.10900148951843565,501,77,58.46589050029911,0.11218450265727398,0.06589148434535666,421,72,53.64361207596639,Ke'Bryan Hayes
663656,0.020017941094593428,0.10306980348271991,642,82,89.73128552955353,0.16704223129355117,0.14065577824792766,384,53,53.634415438865304,Kyle Tucker
663697,0.0695039728802543,0.12273173040251346,563,77,88.58403021243876,0.24953548802107872,0.13722887274874793,357,56,51.473612650562686,Jonathan India
663698,0.06997179509113224,0.08873866914445597,317,53,52.192040450065406,-0.2303573659800513,0.21245856858629894,204,35,25.630054680945417,Joey Bart
663728,0.06970462584933326,0.10174792919270245,729,83,108.5965202488847,0.08012153988985665,0.10166972431754745,694,74,100.05143686790211,Cal Raleigh
663743,0.10796168164464688,0.1978887966685391,191,39,20.240301409879148,0.272663625515659,0.20592983735236292,222,43,23.407106014409848,Nick Fortes
663757,-0.11853626461750434,0.2053626788518889,440,66,68.8208547652626,-0.1491168520283512,0.14085154260460858,455,68,63.7753161202218,Trent Grisham
663853,-0.3182189226076386,0.32322570019908664,218,33,24.372349509110357,0.26908052909403324,0.07759049156225209,435,59,56.85191555099908,Romy Gonzalez
663886,-0.06029009935115481,0.11453382711786086,342,45,45.90518374222734,0.1845941120529188,0.18274759093112172,247,42,30.810626936511028,Tyler Stephenson
663968,-0.1372027482679743,0.18611009676158566,357,49,44.09559243133614,0.21146938520741618,0.14331106166491164,491,66,62.718282490736364,Jake Mangum
663993,0.025598339460947087,0.10260813465042126,654,84,77.99924152428311,0.2543186040426703,0.11515056090889192,492,68,63.955251810527685,Nathaniel Lowe
664023,0.028016314541366986,0.08986758475117577,627,75,85.57464194685684,-0.07377478100279998,0.07606388795719048,527,75,76.18216922716525,Ian Happ
664034,0.0687513652710581,0.0652447500443964,612,81,84.45360327069827,0.2565091988158257,0.13884030109293188,337,53,46.13622539531974,Ty France
664040,0.04345744779866966,0.0974977072161574,656,78,92.64299541398432,0.013088646197206923,0.07794947753484015,507,55,77.02976815362908,Brandon Lowe
664056,0.150202922933763,0.09358947698550601,429,66,48.19444728962284,0.03919552352896344,0.12169161002444272,493,69,56.695909258031705,Harrison Bader
664059,0.2600989802347204,0.16935243588608315,220,36,29.504693588006205,-0.12828986063174005,0.3055005020944192,92,20,11.88328179029998,Sam Haggerty
664238,-0.0458560324394089,0.11788282282446709,347,59,41.06053933843468,-0.08147315341306272,0.22590446636625228,133,33,20.910678440001483,Dylan Moore
664702,-0.0275171348806942,0.10479977811283649,268,51,29.649734822965048,0.23619789718600195,0.2795896875563475,208,49,22.843119377085003,Myles Straw
664728,0.2797007332791277,0.1760469775096356,328,65,32.91119727080674,-0.173118933144574,0.2025074478951453,282,58,31.413117914455277,Kyle Isbel
664761,0.09912393329247556,0.07216126680857796,586,82,76.35071271712215,0.03356919612081565,0.10204625525682186,267,38,30.569985611200956,Alec Bohm
664770,-0.24871087180777526,0.13888942419010789,297,54,32.97664033991478,-0.16329511424914928,0.1054154614962978,476,70,62.758770511983215,Nathan Lukes
664774,0.2905154368526178,0.15541272796369254,346,63,38.363701729806145,-0.14009281334340454,0.2573274275959601,66,11,6.124498481502463,LaMonte Wade Jr.
664983,0.10902425328937868,0.16787855054318182,114,20,10.304029913223662,-0.02296100715311622,0.14984699547913735,269,45,27.00826230971542,Jake McCarthy
665019,0.0654482258890943,0.1494758019816691,291,49,28.437332525762343,0.0055716698425624335,0.0956201469076019,433,62,53.49789592571366,Kody Clemens
665161,-0.012865264794815435,0.08125528493565447,584,82,81.01755966619811,0.017591488570173855,0.10200567458342075,313,43,43.68569783221049,Jeremy Peña
665487,-0.00842021465695502,0.09683231509830027,617,82,96.62537587717736,0.13033197904052463,0.1113540571679481,535,73,74.42985916809121,Fernando Tatis Jr.
665489,0.010220397458542637,0.07569956606584319,547,83,71.32050088026,0.13636417382970176,0.09764849773617083,474,72,58.477814395038294,Vladimir Guerrero Jr.
665561,0.013670774223959401,0.4377252784018768,98,20,11.427158328493322,0.6052814879111157,0.2733295373024818,102,19,10.671025819271481,Rafael Marchán
665742,0.1304851283696567,0.11996833748948574,530,84,82.67809416335639,0.10372426141571671,0.14793275546970114,492,75,68.7689112551796,Juan Soto
665833,-0.01710639796540113,0.11496170445963931,536,75,68.48399895456451,-0.0020769514434021657,0.12329946524524292,368,58,62.629627348109196,Oneil Cruz
665862,0.048107919476480264,0.1087416920166529,405,54,56.073344281135476,0.1050496660011258,0.10843113150248865,569,76,62.27967490153422,Jazz Chisholm Jr.
665926,0.005513655744865333,0.14833017598060264,414,56,60.635704904974254,0.11897839361490715,0.23344090473249726,299,41,34.147875982330575,Andrés Giménez
665966,-0.12566451684267096,0.11456790112265058,500,64,62.25989714552187,-0.008558059879152752,0.11011178922960208,379,53,52.13763836863414,Carlos Narváez
666018,-0.04064048134503565,0.07225893702138156,594,80,75.7120777205624,-0.2748998446963431,0.22220942101433713,221,26,28.92620301972363,Jonathan Aranda
666023,-0.05160030083153128,0.1201440883411765,302,44,49.54817817283167,0.16098265698613326,0.13227241562973935,390,58,49.827457084413695,Freddy Fermin
666134,0.15382110985867395,0.09702062579056066,386,70,60.198423466560364,0.036281693842972154,0.14477420940094482,376,56,42.707854077903015,Nolan Jones
