grouping,group,field,field_in_schema,n_all_pitches,populated_all_pitches,pct_all_pitches,n_swings,populated_swings,pct_swings,n_whiffs,populated_whiffs,pct_whiffs,n_contact,populated_contact,pct_contact
batter,595978,swing_length,True,2279,1065,46.73102237823607,1134,1065,93.91534391534391,311,295,94.85530546623794,823,770,93.56014580801944
batter,595978,attack_angle,True,2279,1065,46.73102237823607,1134,1065,93.91534391534391,311,295,94.85530546623794,823,770,93.56014580801944
batter,595978,attack_direction,True,2279,1065,46.73102237823607,1134,1065,93.91534391534391,311,295,94.85530546623794,823,770,93.56014580801944
batter,595978,swing_path_tilt,True,2279,1065,46.73102237823607,1134,1065,93.91534391534391,311,295,94.85530546623794,823,770,93.56014580801944
batter,595978,intercept_ball_minus_batter_pos_x_inches,True,2279,1061,46.55550680122861,1134,1061,93.5626102292769,311,292,93.89067524115755,823,769,93.43863912515188
batter,595978,intercept_ball_minus_batter_pos_y_inches,True,2279,1061,46.55550680122861,1134,1061,93.5626102292769,311,292,93.89067524115755,823,769,93.43863912515188
batter,595978,miss_distance,True,2279,292,12.812637121544537,1134,292,25.749559082892418,311,292,93.89067524115755,823,0,0.0
batter,596019,bat_speed,True,8708,3942,45.26871841984382,4154,3942,94.89648531535869,856,825,96.3785046728972,3298,3117,94.51182534869618
batter,596019,swing_length,True,8708,3942,45.26871841984382,4154,3942,94.89648531535869,856,825,96.3785046728972,3298,3117,94.51182534869618
batter,596019,attack_angle,True,8708,3942,45.26871841984382,4154,3942,94.89648531535869,856,825,96.3785046728972,3298,3117,94.51182534869618
batter,596019,attack_direction,True,8708,3942,45.26871841984382,4154,3942,94.89648531535869,856,825,96.3785046728972,3298,3117,94.51182534869618
batter,596019,swing_path_tilt,True,8708,3942,45.26871841984382,4154,3942,94.89648531535869,856,825,96.3785046728972,3298,3117,94.51182534869618
batter,596019,intercept_ball_minus_batter_pos_x_inches,True,8708,3941,45.257234726688104,4154,3941,94.87241213288397,856,824,96.26168224299066,3298,3117,94.51182534869618
batter,596019,intercept_ball_minus_batter_pos_y_inches,True,8708,3941,45.257234726688104,4154,3941,94.87241213288397,856,824,96.26168224299066,3298,3117,94.51182534869618
batter,596019,miss_distance,True,8708,824,9.462563160312357,4154,824,19.83630235917188,856,824,96.26168224299066,3298,0,0.0
batter,596059,bat_speed,True,27,8,29.62962962962963,10,8,80.0,4,3,75.0,6,5,83.33333333333333
batter,596059,swing_length,True,27,8,29.62962962962963,10,8,80.0,4,3,75.0,6,5,83.33333333333333
batter,596059,attack_angle,True,27,8,29.62962962962963,10,8,80.0,4,3,75.0,6,5,83.33333333333333
batter,596059,attack_direction,True,27,8,29.62962962962963,10,8,80.0,4,3,75.0,6,5,83.33333333333333
batter,596059,swing_path_tilt,True,27,8,29.62962962962963,10,8,80.0,4,3,75.0,6,5,83.33333333333333
batter,596059,intercept_ball_minus_batter_pos_x_inches,True,27,8,29.62962962962963,10,8,80.0,4,3,75.0,6,5,83.33333333333333
batter,596059,intercept_ball_minus_batter_pos_y_inches,True,27,8,29.62962962962963,10,8,80.0,4,3,75.0,6,5,83.33333333333333
batter,596059,miss_distance,True,27,3,11.11111111111111,10,3,30.0,4,3,75.0,6,0,0.0
batter,596103,bat_speed,True,2271,969,42.668428005284014,1031,969,93.98642095053346,270,247,91.48148148148148,761,722,94.87516425755585
batter,596103,swing_length,True,2271,969,42.668428005284014,1031,969,93.98642095053346,270,247,91.48148148148148,761,722,94.87516425755585
batter,596103,attack_angle,True,2271,969,42.668428005284014,1031,969,93.98642095053346,270,247,91.48148148148148,761,722,94.87516425755585
batter,596103,attack_direction,True,2271,969,42.668428005284014,1031,969,93.98642095053346,270,247,91.48148148148148,761,722,94.87516425755585
batter,596103,swing_path_tilt,True,2271,969,42.668428005284014,1031,969,93.98642095053346,270,247,91.48148148148148,761,722,94.87516425755585
batter,596103,intercept_ball_minus_batter_pos_x_inches,True,2271,968,42.624394539850286,1031,968,93.8894277400582,270,246,91.11111111111111,761,722,94.87516425755585
batter,596103,intercept_ball_minus_batter_pos_y_inches,True,2271,968,42.624394539850286,1031,968,93.8894277400582,270,246,91.11111111111111,761,722,94.87516425755585
batter,596103,miss_distance,True,2271,246,10.83223249669749,1031,246,23.860329776915616,270,246,91.11111111111111,761,0,0.0
batter,596115,bat_speed,True,4434,2261,50.99233198015336,2385,2261,94.80083857442348,657,634,96.49923896499239,1728,1627,94.1550925925926
batter,596115,swing_length,True,4434,2261,50.99233198015336,2385,2261,94.80083857442348,657,634,96.49923896499239,1728,1627,94.1550925925926
batter,596115,attack_angle,True,4434,2261,50.99233198015336,2385,2261,94.80083857442348,657,634,96.49923896499239,1728,1627,94.1550925925926
batter,596115,attack_direction,True,4434,2261,50.99233198015336,2385,2261,94.80083857442348,657,634,96.49923896499239,1728,1627,94.1550925925926
batter,596115,swing_path_tilt,True,4434,2261,50.99233198015336,2385,2261,94.80083857442348,657,634,96.49923896499239,1728,1627,94.1550925925926
batter,596115,intercept_ball_minus_batter_pos_x_inches,True,4434,2257,50.9021199819576,2385,2257,94.63312368972747,657,630,95.89041095890411,1728,1627,94.1550925925926
batter,596115,intercept_ball_minus_batter_pos_y_inches,True,4434,2257,50.9021199819576,2385,2257,94.63312368972747,657,630,95.89041095890411,1728,1627,94.1550925925926
batter,596115,miss_distance,True,4434,633,14.276048714479026,2385,633,26.540880503144653,657,633,96.34703196347031,1728,0,0.0
batter,596117,bat_speed,True,1271,593,46.65617623918175,626,593,94.72843450479233,124,120,96.7741935483871,502,473,94.22310756972112
batter,596117,swing_length,True,1271,593,46.65617623918175,626,593,94.72843450479233,124,120,96.7741935483871,502,473,94.22310756972112
batter,596117,attack_angle,True,1271,593,46.65617623918175,626,593,94.72843450479233,124,120,96.7741935483871,502,473,94.22310756972112
batter,596117,attack_direction,True,1271,593,46.65617623918175,626,593,94.72843450479233,124,120,96.7741935483871,502,473,94.22310756972112
batter,596117,swing_path_tilt,True,1271,593,46.65617623918175,626,593,94.72843450479233,124,120,96.7741935483871,502,473,94.22310756972112
batter,596117,intercept_ball_minus_batter_pos_x_inches,True,1271,593,46.65617623918175,626,593,94.72843450479233,124,120,96.7741935483871,502,473,94.22310756972112
batter,596117,intercept_ball_minus_batter_pos_y_inches,True,1271,593,46.65617623918175,626,593,94.72843450479233,124,120,96.7741935483871,502,473,94.22310756972112
batter,596117,miss_distance,True,1271,118,9.284028324154209,626,118,18.849840255591054,124,118,95.16129032258064,502,0,0.0
batter,596129,bat_speed,True,905,287,31.712707182320443,312,287,91.98717948717949,57,51,89.47368421052632,255,236,92.54901960784314
batter,596129,swing_length,True,905,287,31.712707182320443,312,287,91.98717948717949,57,51,89.47368421052632,255,236,92.54901960784314
batter,596129,attack_angle,True,905,287,31.712707182320443,312,287,91.98717948717949,57,51,89.47368421052632,255,236,92.54901960784314
batter,596129,attack_direction,True,905,287,31.712707182320443,312,287,91.98717948717949,57,51,89.47368421052632,255,236,92.54901960784314
batter,596129,swing_path_tilt,True,905,287,31.712707182320443,312,287,91.98717948717949,57,51,89.47368421052632,255,236,92.54901960784314
batter,596129,intercept_ball_minus_batter_pos_x_inches,True,905,286,31.60220994475138,312,286,91.66666666666667,57,51,89.47368421052632,255,235,92.15686274509804
batter,596129,intercept_ball_minus_batter_pos_y_inches,True,905,286,31.60220994475138,312,286,91.66666666666667,57,51,89.47368421052632,255,235,92.15686274509804
batter,596129,miss_distance,True,905,51,5.6353591160221,312,51,16.346153846153847,57,51,89.47368421052632,255,0,0.0
batter,596142,bat_speed,True,3216,1189,36.97139303482587,1273,1189,93.40141398271798,336,311,92.55952380952381,937,878,93.7033084311633
batter,596142,swing_length,True,3216,1189,36.97139303482587,1273,1189,93.40141398271798,336,311,92.55952380952381,937,878,93.7033084311633
batter,596142,attack_angle,True,3216,1189,36.97139303482587,1273,1189,93.40141398271798,336,311,92.55952380952381,937,878,93.7033084311633
batter,596142,attack_direction,True,3216,1189,36.97139303482587,1273,1189,93.40141398271798,336,311,92.55952380952381,937,878,93.7033084311633
batter,596142,swing_path_tilt,True,3216,1189,36.97139303482587,1273,1189,93.40141398271798,336,311,92.55952380952381,937,878,93.7033084311633
batter,596142,intercept_ball_minus_batter_pos_x_inches,True,3216,1187,36.909203980099505,1273,1187,93.24430479183032,336,309,91.96428571428571,937,878,93.7033084311633
batter,596142,intercept_ball_minus_batter_pos_y_inches,True,3216,1187,36.909203980099505,1273,1187,93.24430479183032,336,309,91.96428571428571,937,878,93.7033084311633
batter,596142,miss_distance,True,3216,311,9.67039800995025,1273,311,24.430479183032208,336,311,92.55952380952381,937,0,0.0
batter,596146,bat_speed,True,4915,2386,48.54526958290946,2448,2386,97.4673202614379,522,509,97.5095785440613,1926,1877,97.45586708203531
batter,596146,swing_length,True,4915,2386,48.54526958290946,2448,2386,97.4673202614379,522,509,97.5095785440613,1926,1877,97.45586708203531
batter,596146,attack_angle,True,4915,2386,48.54526958290946,2448,2386,97.4673202614379,522,509,97.5095785440613,1926,1877,97.45586708203531
batter,596146,attack_direction,True,4915,2386,48.54526958290946,2448,2386,97.4673202614379,522,509,97.5095785440613,1926,1877,97.45586708203531
batter,596146,swing_path_tilt,True,4915,2386,48.54526958290946,2448,2386,97.4673202614379,522,509,97.5095785440613,1926,1877,97.45586708203531
batter,596146,intercept_ball_minus_batter_pos_x_inches,True,4915,2384,48.504577822990846,2448,2384,97.38562091503267,522,508,97.31800766283524,1926,1876,97.40394600207685
batter,596146,intercept_ball_minus_batter_pos_y_inches,True,4915,2384,48.504577822990846,2448,2384,97.38562091503267,522,508,97.31800766283524,1926,1876,97.40394600207685
batter,596146,miss_distance,True,4915,509,10.356052899287894,2448,509,20.79248366013072,522,509,97.5095785440613,1926,0,0.0
batter,596847,bat_speed,True,345,136,39.42028985507246,147,136,92.51700680272108,41,36,87.8048780487805,106,100,94.33962264150944
batter,596847,swing_length,True,345,136,39.42028985507246,147,136,92.51700680272108,41,36,87.8048780487805,106,100,94.33962264150944
batter,596847,attack_angle,True,345,136,39.42028985507246,147,136,92.51700680272108,41,36,87.8048780487805,106,100,94.33962264150944
batter,596847,attack_direction,True,345,136,39.42028985507246,147,136,92.51700680272108,41,36,87.8048780487805,106,100,94.33962264150944
batter,596847,swing_path_tilt,True,345,136,39.42028985507246,147,136,92.51700680272108,41,36,87.8048780487805,106,100,94.33962264150944
batter,596847,intercept_ball_minus_batter_pos_x_inches,True,345,136,39.42028985507246,147,136,92.51700680272108,41,36,87.8048780487805,106,100,94.33962264150944
batter,596847,intercept_ball_minus_batter_pos_y_inches,True,345,136,39.42028985507246,147,136,92.51700680272108,41,36,87.8048780487805,106,100,94.33962264150944
batter,596847,miss_distance,True,345,36,10.434782608695652,147,36,24.489795918367346,41,36,87.8048780487805,106,0,0.0
batter,600301,bat_speed,True,223,111,49.775784753363226,113,111,98.23008849557522,30,29,96.66666666666667,83,82,98.79518072289157
batter,600301,swing_length,True,223,111,49.775784753363226,113,111,98.23008849557522,30,29,96.66666666666667,83,82,98.79518072289157
batter,600301,attack_angle,True,223,111,49.775784753363226,113,111,98.23008849557522,30,29,96.66666666666667,83,82,98.79518072289157
batter,600301,attack_direction,True,223,111,49.775784753363226,113,111,98.23008849557522,30,29,96.66666666666667,83,82,98.79518072289157
batter,600301,swing_path_tilt,True,223,111,49.775784753363226,113,111,98.23008849557522,30,29,96.66666666666667,83,82,98.79518072289157
batter,600301,intercept_ball_minus_batter_pos_x_inches,True,223,111,49.775784753363226,113,111,98.23008849557522,30,29,96.66666666666667,83,82,98.79518072289157
batter,600301,intercept_ball_minus_batter_pos_y_inches,True,223,111,49.775784753363226,113,111,98.23008849557522,30,29,96.66666666666667,83,82,98.79518072289157
batter,600301,miss_distance,True,223,29,13.004484304932735,113,29,25.663716814159294,30,29,96.66666666666667,83,0,0.0
batter,600869,bat_speed,True,3099,1427,46.04711197160374,1538,1427,92.78283485045513,412,376,91.2621359223301,1126,1051,93.3392539964476
batter,600869,swing_length,True,3099,1427,46.04711197160374,1538,1427,92.78283485045513,412,376,91.2621359223301,1126,1051,93.3392539964476
batter,600869,attack_angle,True,3099,1427,46.04711197160374,1538,1427,92.78283485045513,412,376,91.2621359223301,1126,1051,93.3392539964476
batter,600869,attack_direction,True,3099,1427,46.04711197160374,1538,1427,92.78283485045513,412,376,91.2621359223301,1126,1051,93.3392539964476
batter,600869,swing_path_tilt,True,3099,1427,46.04711197160374,1538,1427,92.78283485045513,412,376,91.2621359223301,1126,1051,93.3392539964476
batter,600869,intercept_ball_minus_batter_pos_x_inches,True,3099,1427,46.04711197160374,1538,1427,92.78283485045513,412,376,91.2621359223301,1126,1051,93.3392539964476
batter,600869,intercept_ball_minus_batter_pos_y_inches,True,3099,1427,46.04711197160374,1538,1427,92.78283485045513,412,376,91.2621359223301,1126,1051,93.3392539964476
batter,600869,miss_distance,True,3099,376,12.132946111648918,1538,376,24.447334200260077,412,376,91.2621359223301,1126,0,0.0
batter,602104,bat_speed,True,3644,1687,46.29527991218441,1783,1687,94.61581604038138,422,408,96.6824644549763,1361,1279,93.97501836884643
batter,602104,swing_length,True,3644,1687,46.29527991218441,1783,1687,94.61581604038138,422,408,96.6824644549763,1361,1279,93.97501836884643
batter,602104,attack_angle,True,3644,1687,46.29527991218441,1783,1687,94.61581604038138,422,408,96.6824644549763,1361,1279,93.97501836884643
batter,602104,attack_direction,True,3644,1687,46.29527991218441,1783,1687,94.61581604038138,422,408,96.6824644549763,1361,1279,93.97501836884643
batter,602104,swing_path_tilt,True,3644,1687,46.29527991218441,1783,1687,94.61581604038138,422,408,96.6824644549763,1361,1279,93.97501836884643
batter,602104,intercept_ball_minus_batter_pos_x_inches,True,3644,1682,46.15806805708013,1783,1682,94.33538979248458,422,406,96.2085308056872,1361,1276,93.75459221160911
batter,602104,intercept_ball_minus_batter_pos_y_inches,True,3644,1682,46.15806805708013,1783,1682,94.33538979248458,422,406,96.2085308056872,1361,1276,93.75459221160911
batter,602104,miss_distance,True,3644,408,11.19648737650933,1783,408,22.882781828379137,422,408,96.6824644549763,1361,0,0.0
batter,605113,bat_speed,True,1124,547,48.66548042704626,613,547,89.23327895595432,153,137,89.54248366013071,460,410,89.1304347826087
batter,605113,swing_length,True,1124,547,48.66548042704626,613,547,89.23327895595432,153,137,89.54248366013071,460,410,89.1304347826087
batter,605113,attack_angle,True,1124,547,48.66548042704626,613,547,89.23327895595432,153,137,89.54248366013071,460,410,89.1304347826087
batter,605113,attack_direction,True,1124,547,48.66548042704626,613,547,89.23327895595432,153,137,89.54248366013071,460,410,89.1304347826087
batter,605113,swing_path_tilt,True,1124,547,48.66548042704626,613,547,89.23327895595432,153,137,89.54248366013071,460,410,89.1304347826087
batter,605113,intercept_ball_minus_batter_pos_x_inches,True,1124,547,48.66548042704626,613,547,89.23327895595432,153,137,89.54248366013071,460,410,89.1304347826087
batter,605113,intercept_ball_minus_batter_pos_y_inches,True,1124,547,48.66548042704626,613,547,89.23327895595432,153,137,89.54248366013071,460,410,89.1304347826087
batter,605113,miss_distance,True,1124,137,12.188612099644129,613,137,22.34910277324633,153,137,89.54248366013071,460,0,0.0
batter,605119,bat_speed,True,123,69,56.09756097560975,73,69,94.52054794520548,28,27,96.42857142857143,45,42,93.33333333333333
batter,605119,swing_length,True,123,69,56.09756097560975,73,69,94.52054794520548,28,27,96.42857142857143,45,42,93.33333333333333
batter,605119,attack_angle,True,123,69,56.09756097560975,73,69,94.52054794520548,28,27,96.42857142857143,45,42,93.33333333333333
batter,605119,attack_direction,True,123,69,56.09756097560975,73,69,94.52054794520548,28,27,96.42857142857143,45,42,93.33333333333333
batter,605119,swing_path_tilt,True,123,69,56.09756097560975,73,69,94.52054794520548,28,27,96.42857142857143,45,42,93.33333333333333
batter,605119,intercept_ball_minus_batter_pos_x_inches,True,123,69,56.09756097560975,73,69,94.52054794520548,28,27,96.42857142857143,45,42,93.33333333333333
batter,605119,intercept_ball_minus_batter_pos_y_inches,True,123,69,56.09756097560975,73,69,94.52054794520548,28,27,96.42857142857143,45,42,93.33333333333333
batter,605119,miss_distance,True,123,27,21.951219512195124,73,27,36.986301369863014,28,27,96.42857142857143,45,0,0.0
batter,605131,bat_speed,True,1101,486,44.141689373297005,514,486,94.55252918287938,100,97,97.0,414,389,93.96135265700484
batter,605131,swing_length,True,1101,486,44.141689373297005,514,486,94.55252918287938,100,97,97.0,414,389,93.96135265700484
batter,605131,attack_angle,True,1101,486,44.141689373297005,514,486,94.55252918287938,100,97,97.0,414,389,93.96135265700484
batter,605131,attack_direction,True,1101,486,44.141689373297005,514,486,94.55252918287938,100,97,97.0,414,389,93.96135265700484
batter,605131,swing_path_tilt,True,1101,486,44.141689373297005,514,486,94.55252918287938,100,97,97.0,414,389,93.96135265700484
batter,605131,intercept_ball_minus_batter_pos_x_inches,True,1101,485,44.05086285195277,514,485,94.3579766536965,100,96,96.0,414,389,93.96135265700484
batter,605131,intercept_ball_minus_batter_pos_y_inches,True,1101,485,44.05086285195277,514,485,94.3579766536965,100,96,96.0,414,389,93.96135265700484
batter,605131,miss_distance,True,1101,97,8.810172570390554,514,97,18.8715953307393,100,97,97.0,414,0,0.0
batter,605137,bat_speed,True,7874,3691,46.8757937515875,3805,3691,97.00394218134034,834,805,96.52278177458034,2971,2886,97.13901043419725
batter,605137,swing_length,True,7874,3691,46.8757937515875,3805,3691,97.00394218134034,834,805,96.52278177458034,2971,2886,97.13901043419725
batter,605137,attack_angle,True,7874,3691,46.8757937515875,3805,3691,97.00394218134034,834,805,96.52278177458034,2971,2886,97.13901043419725
batter,605137,attack_direction,True,7874,3691,46.8757937515875,3805,3691,97.00394218134034,834,805,96.52278177458034,2971,2886,97.13901043419725
batter,605137,swing_path_tilt,True,7874,3691,46.8757937515875,3805,3691,97.00394218134034,834,805,96.52278177458034,2971,2886,97.13901043419725
batter,605137,intercept_ball_minus_batter_pos_x_inches,True,7874,3682,46.761493522987045,3805,3682,96.76741130091985,834,799,95.80335731414868,2971,2883,97.03803433187478
batter,605137,intercept_ball_minus_batter_pos_y_inches,True,7874,3682,46.761493522987045,3805,3682,96.76741130091985,834,799,95.80335731414868,2971,2883,97.03803433187478
batter,605137,miss_distance,True,7874,805,10.223520447040894,3805,805,21.156373193166885,834,805,96.52278177458034,2971,0,0.0
batter,605141,bat_speed,True,7583,2816,37.135698272451535,3053,2816,92.2371437929905,412,384,93.20388349514563,2641,2432,92.0863309352518
batter,605141,swing_length,True,7583,2816,37.135698272451535,3053,2816,92.2371437929905,412,384,93.20388349514563,2641,2432,92.0863309352518
batter,605141,attack_angle,True,7583,2816,37.135698272451535,3053,2816,92.2371437929905,412,384,93.20388349514563,2641,2432,92.0863309352518
batter,605141,attack_direction,True,7583,2816,37.135698272451535,3053,2816,92.2371437929905,412,384,93.20388349514563,2641,2432,92.0863309352518
batter,605141,swing_path_tilt,True,7583,2816,37.135698272451535,3053,2816,92.2371437929905,412,384,93.20388349514563,2641,2432,92.0863309352518
batter,605141,intercept_ball_minus_batter_pos_x_inches,True,7583,2816,37.135698272451535,3053,2816,92.2371437929905,412,384,93.20388349514563,2641,2432,92.0863309352518
batter,605141,intercept_ball_minus_batter_pos_y_inches,True,7583,2816,37.135698272451535,3053,2816,92.2371437929905,412,384,93.20388349514563,2641,2432,92.0863309352518
batter,605141,miss_distance,True,7583,384,5.063958855334301,3053,384,12.577792335407796,412,384,93.20388349514563,2641,0,0.0
batter,605170,bat_speed,True,4235,1876,44.29752066115702,1914,1876,98.0146290491118,390,381,97.6923076923077,1524,1495,98.0971128608924
batter,605170,swing_length,True,4235,1876,44.29752066115702,1914,1876,98.0146290491118,390,381,97.6923076923077,1524,1495,98.0971128608924
batter,605170,attack_angle,True,4235,1876,44.29752066115702,1914,1876,98.0146290491118,390,381,97.6923076923077,1524,1495,98.0971128608924
batter,605170,attack_direction,True,4235,1876,44.29752066115702,1914,1876,98.0146290491118,390,381,97.6923076923077,1524,1495,98.0971128608924
batter,605170,swing_path_tilt,True,4235,1876,44.29752066115702,1914,1876,98.0146290491118,390,381,97.6923076923077,1524,1495,98.0971128608924
batter,605170,intercept_ball_minus_batter_pos_x_inches,True,4235,1874,44.25029515938607,1914,1874,97.91013584117033,390,379,97.17948717948718,1524,1495,98.0971128608924
batter,605170,intercept_ball_minus_batter_pos_y_inches,True,4235,1874,44.25029515938607,1914,1874,97.91013584117033,390,379,97.17948717948718,1524,1495,98.0971128608924
batter,605170,miss_distance,True,4235,381,8.996458087367179,1914,381,19.905956112852664,390,381,97.6923076923077,1524,0,0.0
batter,605204,bat_speed,True,1486,737,49.59623149394347,790,737,93.29113924050633,256,237,92.578125,534,500,93.63295880149813
batter,605204,swing_length,True,1486,737,49.59623149394347,790,737,93.29113924050633,256,237,92.578125,534,500,93.63295880149813
batter,605204,attack_angle,True,1486,737,49.59623149394347,790,737,93.29113924050633,256,237,92.578125,534,500,93.63295880149813
batter,605204,attack_direction,True,1486,737,49.59623149394347,790,737,93.29113924050633,256,237,92.578125,534,500,93.63295880149813
batter,605204,swing_path_tilt,True,1486,737,49.59623149394347,790,737,93.29113924050633,256,237,92.578125,534,500,93.63295880149813
batter,605204,intercept_ball_minus_batter_pos_x_inches,True,1486,736,49.52893674293405,790,736,93.16455696202532,256,236,92.1875,534,500,93.63295880149813
batter,605204,intercept_ball_minus_batter_pos_y_inches,True,1486,736,49.52893674293405,790,736,93.16455696202532,256,236,92.1875,534,500,93.63295880149813
batter,605204,miss_distance,True,1486,237,15.94885598923284,790,237,30.0,256,237,92.578125,534,0,0.0
batter,605244,bat_speed,True,116,58,50.0,59,58,98.30508474576271,15,15,100.0,44,43,97.72727272727273
batter,605244,swing_length,True,116,58,50.0,59,58,98.30508474576271,15,15,100.0,44,43,97.72727272727273
batter,605244,attack_angle,True,116,58,50.0,59,58,98.30508474576271,15,15,100.0,44,43,97.72727272727273
batter,605244,attack_direction,True,116,58,50.0,59,58,98.30508474576271,15,15,100.0,44,43,97.72727272727273
batter,605244,swing_path_tilt,True,116,58,50.0,59,58,98.30508474576271,15,15,100.0,44,43,97.72727272727273
batter,605244,intercept_ball_minus_batter_pos_x_inches,True,116,58,50.0,59,58,98.30508474576271,15,15,100.0,44,43,97.72727272727273
batter,605244,intercept_ball_minus_batter_pos_y_inches,True,116,58,50.0,59,58,98.30508474576271,15,15,100.0,44,43,97.72727272727273
batter,605244,miss_distance,True,116,15,12.931034482758621,59,15,25.423728813559322,15,15,100.0,44,0,0.0
batter,605346,bat_speed,True,274,156,56.934306569343065,157,156,99.36305732484077,46,45,97.82608695652173,111,111,100.0
batter,605346,swing_length,True,274,156,56.934306569343065,157,156,99.36305732484077,46,45,97.82608695652173,111,111,100.0
batter,605346,attack_angle,True,274,156,56.934306569343065,157,156,99.36305732484077,46,45,97.82608695652173,111,111,100.0
batter,605346,attack_direction,True,274,156,56.934306569343065,157,156,99.36305732484077,46,45,97.82608695652173,111,111,100.0
batter,605346,swing_path_tilt,True,274,156,56.934306569343065,157,156,99.36305732484077,46,45,97.82608695652173,111,111,100.0
batter,605346,intercept_ball_minus_batter_pos_x_inches,True,274,156,56.934306569343065,157,156,99.36305732484077,46,45,97.82608695652173,111,111,100.0
batter,605346,intercept_ball_minus_batter_pos_y_inches,True,274,156,56.934306569343065,157,156,99.36305732484077,46,45,97.82608695652173,111,111,100.0
batter,605346,miss_distance,True,274,45,16.423357664233578,157,45,28.662420382165607,46,45,97.82608695652173,111,0,0.0
batter,605353,bat_speed,True,62,32,51.61290322580645,32,32,100.0,11,11,100.0,21,21,100.0
batter,605353,swing_length,True,62,32,51.61290322580645,32,32,100.0,11,11,100.0,21,21,100.0
batter,605353,attack_angle,True,62,32,51.61290322580645,32,32,100.0,11,11,100.0,21,21,100.0
batter,605353,attack_direction,True,62,32,51.61290322580645,32,32,100.0,11,11,100.0,21,21,100.0
batter,605353,swing_path_tilt,True,62,32,51.61290322580645,32,32,100.0,11,11,100.0,21,21,100.0
batter,605353,intercept_ball_minus_batter_pos_x_inches,True,62,32,51.61290322580645,32,32,100.0,11,11,100.0,21,21,100.0
batter,605353,intercept_ball_minus_batter_pos_y_inches,True,62,32,51.61290322580645,32,32,100.0,11,11,100.0,21,21,100.0
batter,605353,miss_distance,True,62,11,17.741935483870968,32,11,34.375,11,11,100.0,21,0,0.0
batter,605361,bat_speed,True,1375,614,44.654545454545456,653,614,94.02756508422665,121,109,90.08264462809917,532,505,94.92481203007519
batter,605361,swing_length,True,1375,614,44.654545454545456,653,614,94.02756508422665,121,109,90.08264462809917,532,505,94.92481203007519
batter,605361,attack_angle,True,1375,614,44.654545454545456,653,614,94.02756508422665,121,109,90.08264462809917,532,505,94.92481203007519
batter,605361,attack_direction,True,1375,614,44.654545454545456,653,614,94.02756508422665,121,109,90.08264462809917,532,505,94.92481203007519
batter,605361,swing_path_tilt,True,1375,614,44.654545454545456,653,614,94.02756508422665,121,109,90.08264462809917,532,505,94.92481203007519
batter,605361,intercept_ball_minus_batter_pos_x_inches,True,1375,614,44.654545454545456,653,614,94.02756508422665,121,109,90.08264462809917,532,505,94.92481203007519
batter,605361,intercept_ball_minus_batter_pos_y_inches,True,1375,614,44.654545454545456,653,614,94.02756508422665,121,109,90.08264462809917,532,505,94.92481203007519
batter,605361,miss_distance,True,1375,108,7.8545454545454545,653,108,16.539050535987748,121,108,89.25619834710744,532,0,0.0
batter,605421,bat_speed,True,2,1,50.0,1,1,100.0,0,0,,1,1,100.0
batter,605421,swing_length,True,2,1,50.0,1,1,100.0,0,0,,1,1,100.0
batter,605421,attack_angle,True,2,1,50.0,1,1,100.0,0,0,,1,1,100.0
batter,605421,attack_direction,True,2,1,50.0,1,1,100.0,0,0,,1,1,100.0
batter,605421,swing_path_tilt,True,2,1,50.0,1,1,100.0,0,0,,1,1,100.0
batter,605421,intercept_ball_minus_batter_pos_x_inches,True,2,1,50.0,1,1,100.0,0,0,,1,1,100.0
batter,605421,intercept_ball_minus_batter_pos_y_inches,True,2,1,50.0,1,1,100.0,0,0,,1,1,100.0
batter,605421,miss_distance,True,2,0,0.0,1,0,0.0,0,0,,1,0,0.0
batter,605612,bat_speed,True,321,165,51.401869158878505,175,165,94.28571428571429,49,44,89.79591836734694,126,121,96.03174603174604
batter,605612,swing_length,True,321,165,51.401869158878505,175,165,94.28571428571429,49,44,89.79591836734694,126,121,96.03174603174604
batter,605612,attack_angle,True,321,165,51.401869158878505,175,165,94.28571428571429,49,44,89.79591836734694,126,121,96.03174603174604
batter,605612,attack_direction,True,321,165,51.401869158878505,175,165,94.28571428571429,49,44,89.79591836734694,126,121,96.03174603174604
batter,605612,swing_path_tilt,True,321,165,51.401869158878505,175,165,94.28571428571429,49,44,89.79591836734694,126,121,96.03174603174604
batter,605612,intercept_ball_minus_batter_pos_x_inches,True,321,164,51.09034267912772,175,164,93.71428571428571,49,43,87.75510204081633,126,121,96.03174603174604
batter,605612,intercept_ball_minus_batter_pos_y_inches,True,321,164,51.09034267912772,175,164,93.71428571428571,49,43,87.75510204081633,126,121,96.03174603174604
batter,605612,miss_distance,True,321,44,13.707165109034268,175,44,25.142857142857142,49,44,89.79591836734694,126,0,0.0
batter,606115,bat_speed,True,4378,1966,44.90634993147556,2145,1966,91.65501165501165,494,455,92.10526315789474,1651,1511,91.52029073288915
batter,606115,swing_length,True,4378,1966,44.90634993147556,2145,1966,91.65501165501165,494,455,92.10526315789474,1651,1511,91.52029073288915
batter,606115,attack_angle,True,4378,1966,44.90634993147556,2145,1966,91.65501165501165,494,455,92.10526315789474,1651,1511,91.52029073288915
batter,606115,attack_direction,True,4378,1966,44.90634993147556,2145,1966,91.65501165501165,494,455,92.10526315789474,1651,1511,91.52029073288915
