player_id,player_name,n_exposures,adaptation_score,posterior_sd,raw_score,se,information,pitches_prior,swings_prior,whiffs_prior,in_zone_pitches_prior,out_zone_pitches_prior,chases_prior,zone_swings_prior,batted_balls_prior,hard_hits_prior,barrels_prior,tracked_swings_prior,mean_exit_velocity_prior,xwoba_on_contact_prior,mean_bat_speed_prior,p90_exit_velocity_prior,pa_prior,strikeouts_prior,walks_prior,woba_numerator_prior,woba_denominator_prior,chase_rate_prior,zone_swing_rate_prior,whiff_rate_prior,strikeout_rate_prior,walk_rate_prior,hard_hit_rate_prior,barrel_rate_prior,woba_prior,pitches_future,swings_future,whiffs_future,in_zone_pitches_future,out_zone_pitches_future,chases_future,zone_swings_future,batted_balls_future,hard_hits_future,barrels_future,tracked_swings_future,mean_exit_velocity_future,xwoba_on_contact_future,mean_bat_speed_future,p90_exit_velocity_future,pa_future,strikeouts_future,walks_future,woba_numerator_future,woba_denominator_future,chase_rate_future,zone_swing_rate_future,whiff_rate_future,strikeout_rate_future,walk_rate_future,hard_hit_rate_future,barrel_rate_future,woba_future,z_prior_hard_hit_rate,z_future_hard_hit_rate,z_prior_p90_exit_velocity,z_future_p90_exit_velocity,z_prior_mean_exit_velocity,z_future_mean_exit_velocity,z_prior_chase_rate,z_future_chase_rate,z_prior_strikeout_rate,z_future_strikeout_rate,z_prior_barrel_rate,z_future_barrel_rate,z_prior_walk_rate,z_future_walk_rate,z_prior_whiff_rate,z_future_whiff_rate,z_prior_xwoba_on_contact,z_future_xwoba_on_contact,authority_composite_prior,authority_composite_future,discipline_composite_prior,discipline_composite_future
641343,Jake Bauers,381,0.0326023201824477,0.02947937508821,0.0672243479509835,0.0748024628672539,108.99041792977364,895,386,87,449,446,91,295,259,70,17,383,83.82972972972973,0.35359572980889203,74.48355091383812,105.52,218,59,31,72.65,216.0,0.2040358744394619,0.6570155902004454,0.22538860103626943,0.2706422018348624,0.14220183486238533,0.2702702702702703,0.06563706563706563,0.33634259259259264,2298,923,248,1071,1223,260,661,610,191,44,888,84.69901639344262,0.3804357642725598,74.29054054054055,105.41000000000001,548,143,89,213.15,543.0,0.21259198691741618,0.6171802054154996,0.26868905742145177,0.26094890510948904,0.1624087591240876,0.31311475409836065,0.07213114754098361,0.3925414364640884,0.17752396649666535,1.0835390849458828,1.041413693125653,0.997170678091939,0.2655703185650348,0.7569180788448052,-1.3677081274641005,-1.218422073346551,0.9904170846506876,0.8234220250945271,0.7455141483190408,1.0306940111082614,2.1537342905666845,2.8709291451565115,0.06951950377074875,0.8209701679042343,0.9135990960779803,1.7324389778728437,0.6287242445168748,1.1201521661727465,0.6153764574023372,0.6112397563760753
677587,Brayan Rocchio,688,0.0322946587659747,0.0300647043796454,0.078227082906044,0.0854471460809861,135.5694775762127,1411,725,162,722,689,214,511,511,113,9,702,80.48649706457925,0.2947478094033224,67.30527065527066,100.3,385,77,22,108.8,378.0,0.31059506531204645,0.7077562326869806,0.22344827586206897,0.2,0.05714285714285714,0.22113502935420742,0.01761252446183953,0.2878306878306878,2187,1095,226,1023,1156,385,705,816,165,13,1063,81.10392156862746,0.2954842362344583,67.9975540921919,99.6,573,82,37,179.1,563.0,0.33304498269896193,0.6891495601173021,0.20639269406392693,0.1431064572425829,0.06457242582897033,0.20220588235294118,0.015931372549019607,0.3181172291296625,-0.8615192694358546,-1.2618063502957406,-1.0581184748381427,-1.3396649341436337,-1.6241283857721782,-1.2751409229826516,0.4915242255835055,0.8832277697565118,-0.2265990695862277,-1.2067548236410899,-1.3634263093926895,-1.437252090914874,-0.8652239817091035,-0.6015297962659003,0.03584644896925695,-0.26014184628997444,-0.8817422718326646,-0.8592752492893755,-1.157786942254306,-1.234627909525255,-0.2914988966689096,-0.004465224022836944
542303,Marcell Ozuna,1011,0.0322625082410622,0.0282128873657105,0.0641297386172802,0.0646178111743954,234.65662100478824,2635,1039,247,1260,1375,308,731,709,173,40,1012,82.98716502115656,0.35352777168963945,70.93349802371542,102.72000000000001,590,144,92,202.25,588.0,0.224,0.5801587301587302,0.2377285851780558,0.2440677966101695,0.15593220338983052,0.24400564174894218,0.056417489421720736,0.3439625850340136,1240,528,150,569,671,179,349,333,83,13,522,83.62522522522522,0.30366300724637685,71.8544061302682,101.4,280,80,26,78.55,276.0,0.2667660208643815,0.6133567662565905,0.2840909090909091,0.2857142857142857,0.09285714285714286,0.24924924924924924,0.03903903903903904,0.2846014492753623,-0.3778836004670467,-0.26699913539672376,-0.0847721440962998,-0.6156883245009409,-0.21067336459463867,0.14997803531725576,-1.0193763895960832,-0.2731998378499139,0.5325961276639195,1.250077303087135,0.34064745292356724,-0.4225064722883123,2.641059799979775,0.40236635603381216,0.2836717333974853,1.0882590750451704,0.911525819368477,-0.609756050732003,0.11576883262681181,-0.35299438952014484,0.7110420821286134,-0.41569254606214484
700250,Ben Rice,869,0.0322387247821975,0.0275380137562755,0.0508004876920053,0.0530058457805567,201.45344670702596,2047,887,174,1022,1025,218,669,650,240,57,869,86.64692307692307,0.3913363843116881,71.58987341772152,106.13,531,100,50,191.9,529.0,0.2126829268292683,0.6545988258317026,0.19616685456595265,0.18832391713747645,0.09416195856873823,0.36923076923076925,0.0876923076923077,0.36275992438563326,2568,1117,260,1222,1340,328,787,782,233,56,1106,84.91572890025576,0.37649724842767296,70.82649186256782,103.89,639,153,77,245.6,636.0,0.24477611940298508,0.644026186579378,0.23276633840644584,0.23943661971830985,0.12050078247261346,0.2979539641943734,0.07161125319693094,0.3861635220125786,2.2702019538716947,0.7629399404735449,1.2867613219490082,0.3858126521714426,1.8579352991874791,0.8794107033059342,-1.2168353643549175,-0.6568770777253882,-0.42775335261831826,0.452810716901986,1.7140438028807268,1.0078634709494774,0.4486775661133083,1.3835090493791111,-0.4376044996560204,0.19755523617283702,2.064996763385865,1.6122821333188655,1.8387878282549548,0.9296617800438529,0.6327176956856411,0.34750504350741906
596019,Francisco Lindor,1308,0.0320468338691132,0.0279178868494223,0.0529096591335032,0.0578177414141221,295.72934090525365,2940,1401,267,1514,1426,380,1021,1031,279,46,1320,84.209796314258,0.3454604886597804,68.98840909090909,102.9,730,131,63,259.85,727.0,0.2664796633941094,0.6743725231175693,0.1905781584582441,0.17945205479452056,0.0863013698630137,0.27061105722599416,0.0446168768186227,0.35742778541953235,1861,858,196,834,1027,305,553,579,177,27,843,85.15112262521589,0.3302531548974943,70.87817319098458,102.32000000000001,440,90,43,144.15,439.0,0.29698149951314506,0.6630695443645084,0.22843822843822845,0.20454545454545456,0.09772727272727273,0.30569948186528495,0.046632124352331605,0.3283599088838269,0.1847304515904052,0.9267312966308212,-0.012374483132033936,-0.24565583512801062,0.4803957298597661,1.012462531167951,-0.2781961696436059,0.25399631488526686,-0.5805968301586093,-0.14829047406567053,-0.17756237762228855,-0.08906518530897768,0.16968538992757845,0.5752195839078461,-0.5345926090749997,0.12244376203205419,0.6654079132414378,0.20146024591702935,0.2281194467874573,0.36118661065576263,0.3907677497011984,0.0867674952640489
695734,Daylen Lile,664,0.0319943532529206,0.0299351795131032,0.0660412110791721,0.0723682783235619,156.154062702836,1306,682,112,685,621,166,516,514,117,14,667,82.14046692607003,0.34783890367779574,67.57331334332834,101.17,351,56,21,131.25,350.0,0.2673107890499195,0.7532846715328467,0.16422287390029325,0.15954415954415954,0.05982905982905983,0.22762645914396887,0.027237354085603113,0.375,2315,1285,274,1060,1254,478,806,913,210,45,1252,82.50547645125958,0.32844109697933227,69.90974440894568,101.28,633,123,37,207.4,629.0,0.38118022328548645,0.7603773584905661,0.2132295719844358,0.1943127962085308,0.05845181674565561,0.23001095290251916,0.04928806133625411,0.32972972972972975,-0.7242476067995671,-0.6738236734931764,-0.7081964468441749,-0.6639534318104553,-0.6892533658993857,-0.48293867113961003,-0.2636947859893533,1.7230858419448367,-0.9235678798603605,-0.3245775966830386,-0.940763393820507,0.027567120205197106,-0.7698838537421149,-0.8187656944490155,-0.9919710696696193,-0.14149237044463323,0.7379689628498914,0.14617770544481887,-0.4648983701027487,-0.3293941901586452,0.3523374704443045,-0.5189453923165451
678662,Ezequiel Tovar,859,0.0318205125986056,0.0282875163490337,0.0534207707325266,0.05712414452748,199.35887068205503,1469,892,256,695,774,317,575,562,123,25,870,81.85693950177935,0.3199640759171956,69.50827586206896,102.6,390,97,21,119.3,382.0,0.4095607235142119,0.8273381294964028,0.28699551569506726,0.24871794871794872,0.05384615384615385,0.2188612099644128,0.04448398576512456,0.31230366492146594,1807,1104,289,829,978,427,677,720,129,22,1055,79.47,0.2788143595041322,69.76218009478673,100.2,490,125,29,131.9,484.0,0.43660531697341515,0.8166465621230398,0.2617753623188406,0.25510204081632654,0.05918367346938776,0.17916666666666667,0.030555555555555555,0.2725206611570248,-0.9096028162476899,-1.7490074054591458,-0.1330372514058199,-1.0983393975960676,-0.8495118522174635,-2.1986840264611995,2.218265504898686,2.6901364221102666,0.6127084413776923,0.72269288427522,-0.1833981297675841,-0.7950485331352546,-0.9822323205776802,-0.792790248123794,1.138666593670957,0.700987580878859,-0.11244055131966942,-1.3678424014617225,-0.43759812019164535,-1.441784352822678,-1.2379682151312539,-1.2266517838470348
691023,Jordan Walker,758,0.031814508451056,0.0306396119973915,0.0783660762100938,0.0860350343233768,176.74512785737107,1541,762,255,717,824,280,482,453,132,26,758,83.75739514348786,0.2775394141988059,76.07849604221636,106.62,395,126,28,109.15,395.0,0.33980582524271846,0.6722454672245467,0.3346456692913386,0.3189873417721519,0.07088607594936709,0.2913907284768212,0.05739514348785872,0.27632911392405063,2321,1205,357,1067,1254,449,756,755,235,56,1168,85.56423841059603,0.34202192846034213,77.32431506849315,107.76,643,167,48,232.45,643.0,0.3580542264752791,0.7085285848172446,0.2962655601659751,0.25972006220839816,0.07465007776049767,0.31125827814569534,0.07417218543046358,0.3615085536547434,0.6241498266771555,1.0442809324401592,1.483843843462855,1.9423623629032243,0.22468456887585017,1.2459683749315849,1.0011901631294406,1.3195861427267253,1.8233018865721538,0.8022516535205638,0.3835799654113364,1.1203237561409396,-0.3774423833877789,-0.243848438230772,1.965603364208876,1.2995420590989484,-1.4067386280862257,0.5605037920837708,0.26190391526819423,1.1826878436999357,-1.2918844493245623,-0.9163070733942523
695578,James Wood,1145,0.0317081931867174,0.0282408758806782,0.0524739956533733,0.0571430044262899,299.30090149122,2887,1161,361,1458,1429,348,813,716,251,62,1145,86.75558659217877,0.36060252615432326,73.59406113537118,108.7,683,221,77,243.8,678.0,0.24352694191742477,0.5576131687242798,0.31093884582256676,0.3235724743777452,0.11273792093704246,0.3505586592178771,0.08659217877094973,0.3595870206489676,2506,946,266,1146,1360,292,654,616,221,63,937,87.66931818181818,0.4101322316865418,73.97972251867662,108.1,590,169,89,228.1,587.0,0.21470588235294116,0.5706806282722513,0.28118393234672306,0.2864406779661017,0.15084745762711865,0.3587662337662338,0.10227272727272728,0.38858603066439523,1.8753503311305713,2.048912618785785,2.3204390368277386,2.0791135002801724,1.9193552853367768,2.435824695034848,-0.6786725810211054,-1.1815390719601462,1.9022940513884496,1.2625915096352145,1.6657329531740057,2.3543255419891773,1.107985457658785,2.460589311216377,1.5541871869373558,1.037810424213242,1.1273635120298344,2.6384233535600816,1.7816482236997853,2.311319941930013,-0.4174557999114787,0.3354316123320166
671739,Michael Harris II,1188,0.0315816752334238,0.0289484616982634,0.058930916935898,0.0690163794159369,262.1183184031464,2177,1240,280,1067,1106,476,761,870,252,45,1205,84.25344827586207,0.31452457790523797,72.01153526970954,106.6,641,128,15,189.1,634.0,0.43037974683544306,0.7132146204311153,0.22580645161290322,0.1996879875195008,0.0234009360374415,0.2896551724137931,0.05172413793103448,0.2982649842271293,2135,1199,263,962,1173,527,672,835,257,46,1167,83.84838323353293,0.33916125838926175,72.86401028277635,106.1,604,117,22,211.4,596.0,0.4492753623188406,0.6985446985446986,0.21934945788156798,0.19370860927152317,0.03642384105960265,0.3077844311377245,0.055089820359281436,0.3546979865771812,0.5874487185875145,0.9708208828097417,1.4757996589112654,1.2746950451216297,0.5050691712701848,0.2761138569599785,2.5815133993385846,2.911201897813459,-0.23197438659543917,-0.3349864633862045,0.13454451890790872,0.2823444492568745,-2.062810110472145,-1.6005942703599605,0.07677102302788699,-0.035285815000684825,-0.278389589692332,0.47323003146217374,0.4848944955969083,0.6554408531220797,-1.1222800365607943,-1.0353809724466325
701358,Cam Smith,977,0.0315260501856612,0.0284947559644409,0.0556089542726278,0.0600110893816337,248.4485839064547,2024,980,257,1045,979,290,690,637,146,21,978,81.28571428571429,0.3043791877936469,72.28680981595092,102.97999999999999,495,137,43,151.55,493.0,0.296220633299285,0.6602870813397129,0.26224489795918365,0.2767676767676768,0.08686868686868687,0.22919937205651492,0.03296703296703297,0.3074036511156187,2234,1090,292,1068,1166,348,742,717,204,39,1078,83.01743375174337,0.3150139869888476,75.82866419294992,105.84,543,140,39,159.2,539.0,0.29845626072041165,0.6947565543071161,0.26788990825688075,0.2578268876611418,0.0718232044198895,0.28451882845188287,0.05439330543933055,0.29536178107606675,-0.6909858481916509,0.47883251254992465,0.019802255074301365,1.1701206459510227,-1.1723860457891218,-0.19356454008234406,0.24072080979213062,0.2797277766870758,1.095946099205404,0.7696362487489633,-0.6891513782334153,0.2517578271228972,0.18982090546277786,-0.3441813235429549,0.7091360600919069,0.807101464879106,-0.5879067049174794,-0.26345862241974133,-0.6241255444114732,0.28873756462435185,-0.463995515906666,-0.550161703464525
665487,Fernando Tatis Jr.,1152,0.0314458611240119,0.0284397169126953,0.0528330193987663,0.0620070087746276,276.5286862691554,2636,1209,304,1229,1407,345,864,799,262,51,1164,85.88923654568211,0.3701129816897429,71.22525773195876,106.62,685,129,82,251.15,681.0,0.24520255863539445,0.7030105777054516,0.25144747725392885,0.18832116788321168,0.11970802919708029,0.327909887359199,0.06382978723404255,0.36879588839941263,2454,1137,267,1174,1280,339,798,783,281,63,1075,86.13295019157088,0.3801786464497041,73.46948837209302,107.7,677,126,56,248.2,676.0,0.26484375,0.6797274275979557,0.23482849604221637,0.1861152141802068,0.0827178729689808,0.35887611749680715,0.08045977011494253,0.36715976331360944,1.3964058350174962,2.051236285971753,1.483843843462855,1.918229809248467,1.4296673921091783,1.5674218971025025,-0.6494366156590768,-0.306739396034551,-0.42780071647116297,-0.46580464644961367,0.6661496723820964,1.3964355397809811,1.355372230395274,0.04249802085775827,0.5217539944684847,0.23334261243425644,1.41750994596903,1.7245947879572343,1.2787153377881313,1.7315836640121873,0.4777138920142573,0.14542486272691663
